valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,value,pop,incValue,valueYearCumSum,valueMean3y,trend,prct,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
min_value_10y,2023-M06,month,CHFL,CHFL,all,agegroup_tick,all,30,NA,0.36,55,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2023-M07,month,CHFL,CHFL,all,agegroup_tick,all,22,NA,0.27,77,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2023-M08,month,CHFL,CHFL,all,agegroup_tick,all,8,NA,0.1,87,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2023-M09,month,CHFL,CHFL,all,agegroup_tick,all,6,NA,0.07,98,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2023-M10,month,CHFL,CHFL,all,agegroup_tick,all,7,NA,0.08,107,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2023-M11,month,CHFL,CHFL,all,agegroup_tick,all,4,NA,0.05,111,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2023-M12,month,CHFL,CHFL,all,agegroup_tick,all,1,NA,0.01,112,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M01,month,CHFL,CHFL,all,agegroup_tick,all,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M02,month,CHFL,CHFL,all,agegroup_tick,all,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M03,month,CHFL,CHFL,all,agegroup_tick,all,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M04,month,CHFL,CHFL,all,agegroup_tick,all,4,NA,0.05,4,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M05,month,CHFL,CHFL,all,agegroup_tick,all,19,NA,0.23,23,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M06,month,CHFL,CHFL,all,agegroup_tick,all,35,NA,0.42,58,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M07,month,CHFL,CHFL,all,agegroup_tick,all,26,NA,0.31,84,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M08,month,CHFL,CHFL,all,agegroup_tick,all,8,NA,0.1,92,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M09,month,CHFL,CHFL,all,agegroup_tick,all,6,NA,0.07,98,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M10,month,CHFL,CHFL,all,agegroup_tick,all,10,NA,0.11,108,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M11,month,CHFL,CHFL,all,agegroup_tick,all,5,NA,0.06,120,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M12,month,CHFL,CHFL,all,agegroup_tick,all,1,NA,0.01,122,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M01,month,CHFL,CHFL,all,agegroup_tick,all,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M02,month,CHFL,CHFL,all,agegroup_tick,all,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M03,month,CHFL,CHFL,all,agegroup_tick,all,1,NA,0.01,1,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M04,month,CHFL,CHFL,all,agegroup_tick,all,8,NA,0.09,15,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M05,month,CHFL,CHFL,all,agegroup_tick,all,21,NA,0.24,37,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M06,month,CHFL,CHFL,all,agegroup_tick,all,47,NA,0.56,90,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M07,month,CHFL,CHFL,all,agegroup_tick,all,50,NA,0.59,140,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M08,month,CHFL,CHFL,all,agegroup_tick,all,24,NA,0.28,173,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M09,month,CHFL,CHFL,all,agegroup_tick,all,9,NA,0.11,182,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M10,month,CHFL,CHFL,all,agegroup_tick,all,10,NA,0.11,195,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M11,month,CHFL,CHFL,all,agegroup_tick,all,5,NA,0.06,200,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M12,month,CHFL,CHFL,all,agegroup_tick,all,1,NA,0.01,201,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M01,month,CHFL,CHFL,all,agegroup_tick,all,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M02,month,CHFL,CHFL,all,agegroup_tick,all,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M03,month,CHFL,CHFL,all,agegroup_tick,all,1,NA,0.01,1,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M04,month,CHFL,CHFL,all,agegroup_tick,all,8,NA,0.09,15,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M05,month,CHFL,CHFL,all,agegroup_tick,all,21,NA,0.24,37,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M06,month,CHFL,CHFL,all,agegroup_tick,all,49,NA,0.57,98,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M07,month,CHFL,CHFL,all,agegroup_tick,all,69,NA,0.79,167,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M08,month,CHFL,CHFL,all,agegroup_tick,all,24,NA,0.27,198,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M01,month,CHFL,CHFL,all,agegroup_tick,all,1,NA,0.01,1,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M02,month,CHFL,CHFL,all,agegroup_tick,all,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M03,month,CHFL,CHFL,all,agegroup_tick,all,2,NA,0.03,4,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M04,month,CHFL,CHFL,all,agegroup_tick,all,11,NA,0.13,16,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M05,month,CHFL,CHFL,all,agegroup_tick,all,27,NA,0.32,46,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M06,month,CHFL,CHFL,all,agegroup_tick,all,58,NA,0.68,101,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M07,month,CHFL,CHFL,all,agegroup_tick,all,69,NA,0.8,173,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M08,month,CHFL,CHFL,all,agegroup_tick,all,32,NA,0.36,200,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M09,month,CHFL,CHFL,all,agegroup_tick,all,20,NA,0.23,217,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M10,month,CHFL,CHFL,all,agegroup_tick,all,13,NA,0.16,246,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M11,month,CHFL,CHFL,all,agegroup_tick,all,8,NA,0.1,254,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M12,month,CHFL,CHFL,all,agegroup_tick,all,2,NA,0.02,257,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M01,month,CHFL,CHFL,all,agegroup_tick,all,1,NA,0.01,1,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M02,month,CHFL,CHFL,all,agegroup_tick,all,1,NA,0.01,2,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M03,month,CHFL,CHFL,all,agegroup_tick,all,4,NA,0.06,6,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M04,month,CHFL,CHFL,all,agegroup_tick,all,12,NA,0.14,16,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M05,month,CHFL,CHFL,all,agegroup_tick,all,32,NA,0.38,54,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M06,month,CHFL,CHFL,all,agegroup_tick,all,64,NA,0.73,117,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M07,month,CHFL,CHFL,all,agegroup_tick,all,70,NA,0.81,189,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M08,month,CHFL,CHFL,all,agegroup_tick,all,32,NA,0.36,217,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M09,month,CHFL,CHFL,all,agegroup_tick,all,16,NA,0.2,234,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M10,month,CHFL,CHFL,all,agegroup_tick,all,15,NA,0.17,261,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M11,month,CHFL,CHFL,all,agegroup_tick,all,10,NA,0.12,268,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M12,month,CHFL,CHFL,all,agegroup_tick,all,2,NA,0.02,272,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M01,month,CHFL,CHFL,all,agegroup_tick,all,1,NA,0.01,1,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M02,month,CHFL,CHFL,all,agegroup_tick,all,1,NA,0.01,2,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M03,month,CHFL,CHFL,all,agegroup_tick,all,4,NA,0.06,6,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M04,month,CHFL,CHFL,all,agegroup_tick,all,14,NA,0.16,18,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M05,month,CHFL,CHFL,all,agegroup_tick,all,39,NA,0.44,64,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M06,month,CHFL,CHFL,all,agegroup_tick,all,69,NA,0.8,130,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M07,month,CHFL,CHFL,all,agegroup_tick,all,72,NA,0.82,202,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M08,month,CHFL,CHFL,all,agegroup_tick,all,32,NA,0.36,234,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M09,month,CHFL,CHFL,all,agegroup_tick,all,16,NA,0.19,250,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M10,month,CHFL,CHFL,all,agegroup_tick,all,18,NA,0.21,272,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M11,month,CHFL,CHFL,all,agegroup_tick,all,12,NA,0.14,282,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M12,month,CHFL,CHFL,all,agegroup_tick,all,2,NA,0.03,286,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M01,month,CHFL,CHFL,all,agegroup_tick,all,2,NA,0.01,2,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M02,month,CHFL,CHFL,all,agegroup_tick,all,1,NA,0.01,2,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M03,month,CHFL,CHFL,all,agegroup_tick,all,6,NA,0.06,8,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M04,month,CHFL,CHFL,all,agegroup_tick,all,16,NA,0.18,22,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M05,month,CHFL,CHFL,all,agegroup_tick,all,48,NA,0.53,70,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M06,month,CHFL,CHFL,all,agegroup_tick,all,81,NA,0.9,160,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M07,month,CHFL,CHFL,all,agegroup_tick,all,75,NA,0.84,234,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M08,month,CHFL,CHFL,all,agegroup_tick,all,32,NA,0.38,266,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M09,month,CHFL,CHFL,all,agegroup_tick,all,20,NA,0.23,286,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M10,month,CHFL,CHFL,all,agegroup_tick,all,23,NA,0.26,308,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M11,month,CHFL,CHFL,all,agegroup_tick,all,12,NA,0.13,322,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M12,month,CHFL,CHFL,all,agegroup_tick,all,2,NA,0.03,328,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M01,month,CHFL,CHFL,all,agegroup_tick,all,2,NA,0.01,2,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M02,month,CHFL,CHFL,all,agegroup_tick,all,1,NA,0.01,3,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M03,month,CHFL,CHFL,all,agegroup_tick,all,6,NA,0.07,8,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M04,month,CHFL,CHFL,all,agegroup_tick,all,18,NA,0.21,26,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M05,month,CHFL,CHFL,all,agegroup_tick,all,60,NA,0.66,76,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M06,month,CHFL,CHFL,all,agegroup_tick,all,102,NA,1.16,192,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M07,month,CHFL,CHFL,all,agegroup_tick,all,75,NA,0.86,264,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M08,month,CHFL,CHFL,all,agegroup_tick,all,32,NA,0.36,302,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M01,month,CHFL,CHFL,all,agegroup_tick,all,2,NA,0.02,2,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M02,month,CHFL,CHFL,all,agegroup_tick,all,2,NA,0.02,3,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M03,month,CHFL,CHFL,all,agegroup_tick,all,7,NA,0.08,9,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M04,month,CHFL,CHFL,all,agegroup_tick,all,22,NA,0.25,31,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M05,month,CHFL,CHFL,all,agegroup_tick,all,78,NA,0.9,109,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M06,month,CHFL,CHFL,all,agegroup_tick,all,118,NA,1.33,224,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M07,month,CHFL,CHFL,all,agegroup_tick,all,118,NA,1.35,342,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M08,month,CHFL,CHFL,all,agegroup_tick,all,45,NA,0.52,387,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M09,month,CHFL,CHFL,all,agegroup_tick,all,24,NA,0.29,409,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M10,month,CHFL,CHFL,all,agegroup_tick,all,40,NA,0.47,419,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M11,month,CHFL,CHFL,all,agegroup_tick,all,22,NA,0.25,431,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M12,month,CHFL,CHFL,all,agegroup_tick,all,6,NA,0.07,433,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M01,month,CHFL,CHFL,all,agegroup_tick,all,2,NA,0.02,2,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M02,month,CHFL,CHFL,all,agegroup_tick,all,3,NA,0.03,5,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M03,month,CHFL,CHFL,all,agegroup_tick,all,7,NA,0.08,11,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M04,month,CHFL,CHFL,all,agegroup_tick,all,22,NA,0.25,31,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M05,month,CHFL,CHFL,all,agegroup_tick,all,78,NA,0.9,109,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M06,month,CHFL,CHFL,all,agegroup_tick,all,118,NA,1.33,224,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M07,month,CHFL,CHFL,all,agegroup_tick,all,118,NA,1.35,342,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M08,month,CHFL,CHFL,all,agegroup_tick,all,45,NA,0.52,387,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M09,month,CHFL,CHFL,all,agegroup_tick,all,23,NA,0.27,409,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M10,month,CHFL,CHFL,all,agegroup_tick,all,40,NA,0.47,419,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M11,month,CHFL,CHFL,all,agegroup_tick,all,22,NA,0.25,431,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M12,month,CHFL,CHFL,all,agegroup_tick,all,6,NA,0.07,433,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M01,month,CHFL,CHFL,all,agegroup_tick,all,2,NA,0.02,2,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M02,month,CHFL,CHFL,all,agegroup_tick,all,8,NA,0.09,10,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M03,month,CHFL,CHFL,all,agegroup_tick,all,14,NA,0.15,24,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M04,month,CHFL,CHFL,all,agegroup_tick,all,26,NA,0.29,50,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M05,month,CHFL,CHFL,all,agegroup_tick,all,78,NA,0.9,114,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M06,month,CHFL,CHFL,all,agegroup_tick,all,118,NA,1.33,224,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M07,month,CHFL,CHFL,all,agegroup_tick,all,118,NA,1.35,342,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M08,month,CHFL,CHFL,all,agegroup_tick,all,62,NA,0.68,387,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M09,month,CHFL,CHFL,all,agegroup_tick,all,23,NA,0.27,409,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M10,month,CHFL,CHFL,all,agegroup_tick,all,41,NA,0.47,419,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M11,month,CHFL,CHFL,all,agegroup_tick,all,22,NA,0.25,431,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M12,month,CHFL,CHFL,all,agegroup_tick,all,6,NA,0.07,433,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M01,month,CHFL,CHFL,all,agegroup_tick,all,2,NA,0.02,2,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M02,month,CHFL,CHFL,all,agegroup_tick,all,8,NA,0.09,10,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M03,month,CHFL,CHFL,all,agegroup_tick,all,14,NA,0.15,24,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M04,month,CHFL,CHFL,all,agegroup_tick,all,31,NA,0.34,50,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M05,month,CHFL,CHFL,all,agegroup_tick,all,78,NA,0.9,114,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M06,month,CHFL,CHFL,all,agegroup_tick,all,133,NA,1.46,242,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M07,month,CHFL,CHFL,all,agegroup_tick,all,127,NA,1.4,369,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M08,month,CHFL,CHFL,all,agegroup_tick,all,62,NA,0.68,431,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M09,month,CHFL,CHFL,all,agegroup_tick,all,28,NA,0.31,459,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M10,month,CHFL,CHFL,all,agegroup_tick,all,41,NA,0.47,489,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M11,month,CHFL,CHFL,all,agegroup_tick,all,22,NA,0.25,500,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M12,month,CHFL,CHFL,all,agegroup_tick,all,6,NA,0.07,502,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M01,month,CHFL,CHFL,all,agegroup_tick,all,4,NA,0.04,4,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M02,month,CHFL,CHFL,all,agegroup_tick,all,8,NA,0.09,10,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M03,month,CHFL,CHFL,all,agegroup_tick,all,14,NA,0.15,24,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M04,month,CHFL,CHFL,all,agegroup_tick,all,34,NA,0.37,52,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M05,month,CHFL,CHFL,all,agegroup_tick,all,78,NA,0.9,117,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M06,month,CHFL,CHFL,all,agegroup_tick,all,133,NA,1.46,243,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M07,month,CHFL,CHFL,all,agegroup_tick,all,127,NA,1.4,369,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M08,month,CHFL,CHFL,all,agegroup_tick,all,62,NA,0.68,431,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013,year,AG,canton,all,agegroup_tick,all,14,636362,2.2,NA,NA,NA,6.9,NA,NA,NA,NA,TRUE
cases,2013,year,AI,canton,all,agegroup_tick,all,0,15778,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,AR,canton,all,agegroup_tick,all,2,53691,3.73,NA,NA,NA,1,NA,NA,NA,NA,TRUE
cases,2013,year,BE,canton,all,agegroup_tick,all,39,1001281,3.9,NA,NA,NA,19.3,NA,NA,NA,NA,TRUE
cases,2013,year,BL,canton,all,agegroup_tick,all,2,278656,0.72,NA,NA,NA,1,NA,NA,NA,NA,TRUE
cases,2013,year,BS,canton,all,agegroup_tick,all,0,189335,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,CH,country,all,agegroup_tick,all,202,8139631,2.48,NA,NA,NA,100,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,all,agegroup_tick,all,202,8176573,2.47,NA,NA,NA,100,NA,NA,NA,NA,TRUE
cases,2013,year,FL,country,all,agegroup_tick,all,0,36942,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,FR,canton,all,agegroup_tick,all,6,297622,2.02,NA,NA,NA,3,NA,NA,NA,NA,TRUE
cases,2013,year,GE,canton,all,agegroup_tick,all,3,469433,0.64,NA,NA,NA,1.5,NA,NA,NA,NA,TRUE
cases,2013,year,GL,canton,all,agegroup_tick,all,0,39593,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,GR,canton,all,agegroup_tick,all,6,194959,3.08,NA,NA,NA,3,NA,NA,NA,NA,TRUE
cases,2013,year,JU,canton,all,agegroup_tick,all,0,71738,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,LU,canton,all,agegroup_tick,all,15,390349,3.84,NA,NA,NA,7.4,NA,NA,NA,NA,TRUE
cases,2013,year,NE,canton,all,agegroup_tick,all,4,176402,2.27,NA,NA,NA,2,NA,NA,NA,NA,TRUE
cases,2013,year,NW,canton,all,agegroup_tick,all,0,41888,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,OW,canton,all,agegroup_tick,all,1,36507,2.74,NA,NA,NA,0.5,NA,NA,NA,NA,TRUE
cases,2013,year,SG,canton,all,agegroup_tick,all,16,491699,3.25,NA,NA,NA,7.9,NA,NA,NA,NA,TRUE
cases,2013,year,SH,canton,all,agegroup_tick,all,2,78783,2.54,NA,NA,NA,1,NA,NA,NA,NA,TRUE
cases,2013,year,SO,canton,all,agegroup_tick,all,2,261437,0.77,NA,NA,NA,1,NA,NA,NA,NA,TRUE
cases,2013,year,SZ,canton,all,agegroup_tick,all,0,151396,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,TG,canton,all,agegroup_tick,all,24,260278,9.22,NA,NA,NA,11.9,NA,NA,NA,NA,TRUE
cases,2013,year,TI,canton,all,agegroup_tick,all,0,346539,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,UR,canton,all,agegroup_tick,all,3,35865,8.36,NA,NA,NA,1.5,NA,NA,NA,NA,TRUE
cases,2013,year,VD,canton,all,agegroup_tick,all,13,749373,1.73,NA,NA,NA,6.4,NA,NA,NA,NA,TRUE
cases,2013,year,VS,canton,all,agegroup_tick,all,3,327011,0.92,NA,NA,NA,1.5,NA,NA,NA,NA,TRUE
cases,2013,year,ZG,canton,all,agegroup_tick,all,0,118118,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,ZH,canton,all,agegroup_tick,all,47,1425538,3.3,NA,NA,NA,23.3,NA,NA,NA,NA,TRUE
cases,2014,year,AG,canton,all,agegroup_tick,all,9,645277,1.39,NA,NA,NA,8.3,NA,NA,NA,NA,TRUE
cases,2014,year,AI,canton,all,agegroup_tick,all,0,15854,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,AR,canton,all,agegroup_tick,all,1,54064,1.85,NA,NA,NA,0.9,NA,NA,NA,NA,TRUE
cases,2014,year,BE,canton,all,agegroup_tick,all,19,1009418,1.88,NA,NA,NA,17.4,NA,NA,NA,NA,TRUE
cases,2014,year,BL,canton,all,agegroup_tick,all,0,281301,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,BS,canton,all,agegroup_tick,all,3,190580,1.57,NA,NA,NA,2.8,NA,NA,NA,NA,TRUE
cases,2014,year,CH,country,all,agegroup_tick,all,109,8237666,1.32,NA,NA,NA,97.3,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,all,agegroup_tick,all,112,8274608,1.35,NA,NA,NA,100,-90,-1.12,-45.3,NA,TRUE
cases,2014,year,FL,country,all,agegroup_tick,all,3,36942,8.12,NA,NA,NA,2.7,NA,NA,NA,NA,TRUE
cases,2014,year,FR,canton,all,agegroup_tick,all,1,303377,0.33,NA,NA,NA,0.9,NA,NA,NA,NA,TRUE
cases,2014,year,GE,canton,all,agegroup_tick,all,0,477385,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,GL,canton,all,agegroup_tick,all,0,39794,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,GR,canton,all,agegroup_tick,all,8,195886,4.08,NA,NA,NA,7.3,NA,NA,NA,NA,TRUE
